col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120
5.3477E+022,5.3682E+022,3.5785E+021,-0.92966,3.5187,5.1688E+022,5.6688E+022,43.706,43.722,0.88089,0.14696,1.8079,42.862,44.444,66.926,66.838,2.2848,-0.11545,1.7657,64.897,69.094,83.962,83.46,2.8816,0.89678,3.982,81.944,85.882,38.554,38.396,1.2491,0.28181,1.8766,37.395,39.585,-0.17118,-0.15574,0.063082,-1.1149,4.8864,-0.21655,-0.1295,51107000000000,50461000000000,4462200000000,-0.29393,2.3988,49099000000000,55822000000000,-0.01429,-0.014566,0.0023804,0.75347,3.831,-0.015785,-0.012888,-0.0072994,-0.0075666,0.0012887,0.67138,3.5499,-0.0081828,-0.0064304,3282.6,3261.3,271.13,-0.32876,2.3468,3136.3,3549.6,521.24,524.03,93.123,-0.52733,3.3918,471.9,583.68,17073000000000,17563000000000,3316700000000,-0.32146,2.7066,15032000000000,19231000000000,10317,10259,401.16,0.40776,2.5025,9989.2,10531,9.8208E+023,9.8697E+023,9.1744E+022,-0.64098,3.1092,9.5871E+023,1.0499E+024,36.64,36.594,0.92859,0.29105,2.1029,35.876,37.445,32.99,32.806,1.5671,0.45006,2.3316,31.511,34.176,1756.4,1754,16.664,0.3313,2.627,1744.7,1766.3,1
3.6555E+022,3.6807E+022,8.8438E+020,-0.82919,2.2555,3.6067E+022,3.7326E+022,60.658,60.847,0.53808,-1.5464,4.4386,60.614,60.962,83.024,82.892,2.6337,0.44581,2.7827,80.984,84.29,86.817,86.339,2.5143,0.65169,2.4548,84.96,87.8,55.802,55.739,1.7358,0.51757,2.9507,54.615,56.85,0.078073,0.076279,0.030009,0.27505,2.4595,0.052836,0.10119,51172000000000,51157000000000,2225000000000,-0.036176,1.6502,48844000000000,53059000000000,-0.0030002,-0.0034677,0.0014087,0.65798,2.0676,-0.0040577,-0.001778,-0.0017113,-0.0019686,0.00079968,0.69942,2.1039,-0.0022909,-0.0010123,2401.3,2419.7,165.17,0.46218,3.3049,2286.9,2501.1,100.89,116.16,48.302,-0.68734,2.0611,58.758,137.24,2696200000000,2772100000000,736800000000,0.083836,2.2799,2112100000000,3274500000000,16632,16552,672.41,1.3965,4.8098,16201,16723,1.2857E+024,1.2869E+024,2.3757E+022,-0.21795,1.9806,1.2638E+024,1.3079E+024,52.402,52.558,0.52477,-1.0719,3.8065,52.318,52.721,59.417,59.636,0.9867,-1.1664,3.4674,59.245,60.049,1624.4,1624.2,12.299,0.1959,2.6912,1616.4,1632.7,0
4.367E+020,4.2064E+020,7.9582E+019,-0.041332,1.8619,3.8937E+020,5.1554E+020,28.481,28.455,0.55171,-0.070559,2.7186,28.129,28.901,122.86,122.38,4.7304,0.24087,2.2849,118.62,126.3,122.27,122.11,5.3986,0.27237,2.2631,117.51,126.26,44.229,44.063,1.9454,-0.16426,2.2694,43.01,45.902,0.41469,0.43922,0.33582,-0.12658,2.1422,0.090659,0.7023,698760000000,719220000000,125780000000,-0.20814,2.0694,601130000000,783960000000,0.0078162,0.0085131,0.011096,0.088908,2.3943,-0.0021029,0.015521,0.0015234,0.0020086,0.0022981,-0.064975,2.4785,-0.00054367,0.0029911,29.096,29.575,6.0383,0.095904,2.07,24.295,32.523,1.738,1.663,1.0482,0.8069,3.6713,0.848,2.229,175760000000,179060000000,111800000000,0.16882,2.1822,82086000000,252770000000,1594.4,1545.7,159.16,0.70675,2.7674,1470.3,1698.5,1.6393E+021,1.6005E+021,3.5834E+020,0.24724,2.191,1.3727E+021,1.8338E+021,23.282,23.275,0.79022,-0.044047,2.5157,22.66,23.883,3.6532,3.571,1.3299,0.23013,2.4969,2.7015,4.654,30.894,33.561,5.7567,-1.0421,2.539,29.018,34.998,0
3.6428E+021,3.6724E+021,1.4488E+020,-1.1657,3.4605,3.6055E+021,3.7562E+021,45.541,45.72,1.9078,-0.15836,2.0343,43.532,47.096,123.88,123.28,3.3197,-0.054831,2.9355,122.02,126.34,124.28,123.9,3.6447,-0.23964,2.8734,122.01,127.42,69.998,70.248,2.5785,0.34163,3.8804,68.313,71.36,-0.096236,-0.096227,0.1178,-0.072293,2.358,-0.18398,-0.012256,5326400000000,5340200000000,256360000000,-0.13766,2.2472,5129700000000,5544100000000,0.0012096,0.00077016,0.0032218,0.8116,3.4814,-0.0013202,0.0030221,0.00056678,0.0003424,0.001444,0.78919,3.3969,-0.00057179,0.0015306,266.01,265.07,11.742,0.28471,2.8692,258.17,273.53,6.299,5.062,5.3409,1.5481,5.6205,2.9575,8.411,994690000000,864940000000,504910000000,0.38472,2.2087,589610000000,1382200000000,5164.8,5131,208.43,0.64149,3.0349,4992.3,5284.1,3.7119E+022,3.6849E+022,8.5359E+020,0.77888,3.3732,3.6486E+022,3.7667E+022,34.708,34.698,1.5547,0.64979,3.72,33.391,35.761,25.001,25.066,2.8859,0.64223,3.4162,22.348,26.569,150.48,151.41,4.1702,-0.4938,3.1484,148.73,152.57,0
2.8044E+020,2.8505E+020,4.7902E+019,-0.56015,2.5319,2.5981E+020,3.1356E+020,26.926,26.885,0.72808,-0.03239,2.3463,26.45,27.51,130.64,127.78,8.5883,0.99688,3.2179,124.7,136.73,130.71,128.36,8.5776,1.0145,3.404,124.05,135.46,43.66,42.593,3.6166,1.0213,3.5984,41.003,46.6,-0.71297,-0.68873,0.52547,-0.71192,3.5735,-1.0307,-0.32476,402020000000,433080000000,76707000000,-0.69415,2.3965,351850000000,459860000000,0.015761,0.013157,0.014162,0.63975,3.5592,0.0067487,0.023256,0.0039842,0.0032993,0.0035879,0.68756,3.3552,0.0015891,0.00583,17.365,18.584,3.4806,-0.85152,2.6642,15.797,19.74,1.8133,1.564,1.3015,1.2597,4.7917,0.8755,2.4245,169990000000,156630000000,105290000000,1.2236,4.7669,92816000000,223940000000,1589,1593.5,156.03,-0.019615,2.6421,1485.9,1690.2,9.8676E+020,1.0467E+021,2.1556E+020,-0.59678,2.1892,8.3107E+020,1.1502E+021,22.134,22.067,1.0952,0.13931,2.0506,21.163,23.047,3.814,3.628,1.3806,0.48547,2.8423,2.849,4.5495,17.097,17.981,3.2216,-1.175,3.279,16.244,19.169,0
3.6654E+021,3.655E+021,1.4733E+020,1.1296,4.357,3.5783E+021,3.6949E+021,32.509,32.479,0.72079,-0.020554,2.7102,32.051,32.998,129.66,129.62,2.5289,-0.16801,2.2449,127.92,131.94,129.17,129.36,3.1154,-0.16417,2.1599,127.01,131.72,52.125,52.045,1.7454,0.48441,2.963,50.835,53.163,0.26779,0.2483,0.25369,0.1303,2.2435,0.10239,0.47554,6024700000000,6022100000000,222560000000,1.0461,5.0478,5854600000000,6118600000000,-0.0031759,-0.0030861,0.0052936,0.32133,2.9676,-0.0066433,0.00014984,-0.00085809,-0.00087279,0.0014576,0.33797,3.0427,-0.0018443,4.019E-05,270.34,271.18,13.088,0.98324,4.883,260.4,276.39,8.2405,7.208,6.0867,0.59811,2.295,3.409,12.537,1051500000000,891190000000,589850000000,0.55363,2.2509,548660000000,1527000000000,2254.5,2270.3,83.173,-0.36527,3.4596,2219.8,2296.8,1.8115E+022,1.8378E+022,9.4919E+020,-0.15371,2.4817,1.7446E+022,1.8803E+022,26.583,26.61,0.59993,0.1632,2.3064,26.065,27.019,9.9772,10.007,1.1395,0.037119,2.0132,9.018,11.067,258.13,259.07,5.211,-0.547,2.3371,254.84,261.93,0
4.6036E+021,4.4874E+021,5.4636E+020,0.59731,2.4298,4.144E+021,5.0013E+021,41.345,41.27,1.5729,0.3529,2.6694,40.166,42.425,123.08,122.83,2.6589,0.060799,2.1372,121.12,125,124.21,124,2.946,-0.40926,2.4289,122.3,126.78,67.852,68.295,2.2504,-0.73503,2.597,66.677,69.567,0.14509,0.1813,0.18384,-0.43243,2.8968,0.018769,0.25555,7294800000000,7174000000000,538950000000,1.3581,4.3872,6940100000000,7486800000000,-0.0050793,-0.0065032,0.0074733,0.44622,1.7908,-0.011504,0.0013003,-0.0022847,-0.0029611,0.0032821,0.42683,1.7643,-0.0052177,0.00053228,370.77,363.17,28.734,0.77925,2.675,349.38,385.94,24.575,20.398,14.163,0.12846,1.7324,13.27,36.891,1497400000000,1371800000000,942460000000,0.29404,1.6729,663710000000,2443600000000,3889.6,3890,155.09,-0.0089768,3.0024,3801,3998.2,3.4729E+022,3.4091E+022,2.8633E+021,0.23529,2.8723,3.3165E+022,3.66E+022,32.271,32.151,1.2089,0.54075,2.7928,31.192,33.028,21.942,21.785,2.3878,0.24573,2.7187,20.067,23.779,159.16,158.2,15.319,0.8971,3.318,146.39,164.88,0
2.5538E+019,2.5624E+019,9.0314E+018,0.3112,2.4733,1.9087E+019,3.1644E+019,30.749,31.274,3.6138,-0.051236,2.0832,27.812,33.683,148.07,144.84,20.213,0.51247,2.309,131.85,160.55,156.41,153.05,19.43,0.43459,2.2385,138.31,171.76,56.536,57.611,9.84,0.22758,2.7864,49.938,62.149,-0.53739,-0.36339,1.9218,-0.39204,2.9169,-1.9075,0.87722,52959000000,54120000000,23628000000,0.45393,2.4424,32710000000,67984000000,-0.02493,-0.020272,0.056472,-0.22222,2.5786,-0.061242,0.021925,-0.0039928,-0.0036289,0.010709,0.0049308,2.3439,-0.012432,0.0034903,2.2388,2.207,1.0555,0.39361,2.3091,1.329,2.735,0.3892,0.367,0.26296,0.79424,3.1962,0.181,0.597,35122000000,34470000000,25834000000,0.94988,3.9523,15959000000,47478000000,767.99,727.39,216.38,0.21748,2.7783,623.97,923.33,4.734E+019,4.6587E+019,2.0929E+019,0.35845,2.6371,3.378E+019,6.0098E+019,15.022,15.166,1.8606,-0.54041,3.5134,14.191,16.193,1.1648,0,1.8926,1.3856,3.7735,NaN,3.704,13.387,13.761,1.5232,-1.7346,6.6842,13.05,14.268,0
3.1383E+021,3.2064E+021,1.921E+020,-0.53628,1.933,2.9434E+021,3.3084E+021,51.404,51.424,1.7764,-0.62055,3.1053,50.335,52.792,127.78,127.33,4.8916,0.18918,2.0109,124.12,132.23,126.29,125.43,4.9176,0.14358,1.903,122.58,130.88,77.43,75.85,3.9319,0.28016,1.9091,74.422,81.067,0.45435,0.47623,0.15456,-0.08133,2.9301,0.34078,0.55367,6195700000000,6203800000000,523410000000,-0.03836,2.3159,5807600000000,6625800000000,0.0024738,0.0010583,0.0062622,1.4886,5.5081,-0.00092458,0.0038062,0.00086844,0.00038751,0.00214,1.2542,4.6246,-0.00033438,0.0014417,308.88,311.55,29.672,-0.60941,2.8455,287.34,333.35,7.9702,5.581,8.4463,1.8212,6.2088,1.995,9.8165,1299700000000,1343400000000,402190000000,-0.059847,2.7534,1003800000000,1567600000000,5044.3,4995.1,579.83,0.054129,1.7329,4530.2,5502.7,3.5869E+022,3.802E+022,4.9211E+021,-0.56569,1.7452,3.1947E+022,4.0205E+022,37.402,37.48,1.3617,-0.55083,3.2663,36.554,38.401,30.31,30.086,2.6216,-0.22736,3.4565,28.852,32.047,210.97,212.4,5.8748,-0.95897,3.2476,209.04,214.62,0
7.0031E+021,7.1283E+021,3.519E+020,-0.29155,1.7381,6.6339E+021,7.2359E+021,52.131,51.909,0.57834,0.44008,1.924,51.668,52.633,101,100.12,2.5648,0.29645,2.1431,99.08,103.42,103.27,101.97,3.0155,0.68292,2.2619,100.99,105.23,60.106,60.066,1.2655,0.068793,2.0775,59.112,60.931,0.20328,0.22321,0.086928,-0.72278,3.0811,0.16125,0.26245,10557000000000,10759000000000,818310000000,-0.21172,1.8911,9699900000000,11050000000000,0.011258,0.010305,0.0022626,0.25748,1.7666,0.0094801,0.013401,0.0048464,0.0043769,0.0010985,0.34848,1.8128,0.0040101,0.0058567,489.95,499.76,30.595,-0.65709,2.3102,468.01,512.71,54.175,51.874,9.1006,0.16528,2.1302,47.181,61.092,1540200000000,1561300000000,530490000000,-0.35454,2.2717,1169100000000,1960900000000,8957.7,8989.1,320.26,-0.066175,1.9969,8696.5,9214.6,1.3454E+023,1.3774E+023,6.8505E+021,-0.55591,1.6869,1.2668E+023,1.401E+023,42.747,42.77,0.42395,-0.086785,2.3148,42.407,43.085,43.192,42.895,0.9087,0.26915,2.0519,42.504,44.042,316.98,315.99,6.465,0.0062639,1.9642,311.95,323.57,0
4.4187E+021,4.4181E+021,1.3411E+020,-0.067775,2.3755,4.3423E+021,4.5155E+021,58.384,58.409,0.89447,0.24701,2.3302,57.674,59.046,80.372,79.968,2.6983,0.041517,2.0039,78.298,82.647,80.512,80.677,2.3264,0.25364,2.0009,78.438,82.379,52.492,52.707,1.4356,-0.80705,2.8286,51.739,53.611,0.093392,0.09405,0.084239,-0.22077,3.3509,0.037357,0.1489,5577800000000,5603600000000,360340000000,0.25083,2.3941,5269100000000,5824700000000,-0.0038696,-0.0035075,0.0017621,-0.065713,1.7589,-0.0057009,-0.0025235,-0.0019476,-0.0017863,0.00091311,-0.12492,1.8247,-0.0027932,-0.0012211,225.76,225.03,15.384,0.065847,2.7037,212.21,235.82,13.586,11.947,6.2653,0.12472,1.7621,8.7495,20.065,526190000000,513190000000,277420000000,0.33499,2.389,303230000000,750660000000,14276,14296,587.88,0.29627,2.3689,13759,14662,1.3299E+023,1.3346E+023,3.3373E+021,0.26922,2.2236,1.2958E+023,1.3543E+023,49.349,49.326,0.723,0.28263,2.4668,48.844,49.837,58.875,58.91,1.6725,0.2517,2.4412,57.562,59.976,223.07,224.44,6.148,-0.4892,2.078,218.47,227.89,0
1.0488E+021,1.0914E+021,9.994E+019,-0.72854,1.9892,9.2781E+020,1.1281E+021,28.942,28.934,0.5896,0.15941,2.6893,28.514,29.373,125.24,124.37,4.1337,0.27662,2.2866,122.03,128.88,125.51,125.42,2.9784,0.43128,2.3969,123.02,127.79,46.853,46.476,3.0665,0.64233,2.908,44.402,48.899,0.30133,0.33256,0.41359,0.044326,2.0159,-0.026227,0.61558,1799300000000,1784500000000,157290000000,0.56124,2.8526,1684200000000,1898900000000,-0.0039883,-0.0030556,0.013646,-0.10584,1.8039,-0.016452,0.0075572,-0.00082011,-0.00071239,0.00292,-0.07746,1.8571,-0.0033737,0.0015516,74.874,74.421,6.6882,0.51617,3.0121,70.351,79.015,4.5714,4.587,2.8894,0.34305,2.1779,2.0215,6.7425,409380000000,341940000000,312830000000,0.55631,2.2439,143050000000,648470000000,1635.4,1643.4,82.019,-0.15037,2.4004,1568,1705.8,3.9914E+021,4.0119E+021,3.5069E+020,0.0076441,2.331,3.6823E+021,4.2123E+021,22.875,22.774,0.95008,0.20312,1.7639,22.014,23.718,4.2192,4.237,1.3913,0.2562,2.2057,3.0575,5.0555,106.76,109.81,11.234,-0.68158,2.2272,97.878,114.88,0
3.3305E+019,3.243E+019,2.2856E+019,0.46736,2.6001,1.3951E+019,5.0766E+019,23.775,25.088,5.4152,-3.2564,15.015,22.284,26.478,148,150.69,32.742,-3.4576,16.894,145.42,163.28,155.6,159.47,33.978,-3.621,17.755,153.1,172.14,49.964,51.351,11.654,-2.9489,13.719,47.537,56.215,1.4649,1.0857,2.569,2.4027,11.288,0.34519,2.0374,58271000000,54279000000,44202000000,0.5521,2.5175,18316000000,98957000000,-0.0056275,-0.03016,0.19206,4.0084,20.099,-0.047652,-0.0068022,-0.010114,-0.0069339,0.018931,-2.557,12.697,-0.013317,-0.00214,2.656,2.285,2.0295,0.78837,3.2902,0.891,4.416,0.54007,0.426,0.46514,0.91911,3.1789,0.104,0.881,40510000000,33871000000,34184000000,0.51878,1.9988,8285500000,63920000000,565.19,522.74,235.12,-0.18638,2.6012,414.75,773.28,4.8678E+019,3.312E+019,4.5188E+019,1.0004,3.3138,1.3527E+019,9.4455E+019,11.71,12.028,3.5557,-1.2705,5.29,9.715,14.605,0.65089,0,1.1524,1.6602,4.8661,NaN,2.1635,12.921,12.955,6.1071,-0.012658,1.9097,8.3513,18.211,0
3.5625E+020,3.633E+020,6.6304E+019,-0.27493,1.7451,2.9176E+020,4.1528E+020,29.546,29.622,0.76485,-0.34502,2.9377,29.055,30.089,133.38,133.05,7.8713,0.31063,2.4652,126.96,139.12,134.73,133.75,7.5473,0.54175,2.9355,129.08,139.26,53.381,52.333,4.8918,0.2689,2.1012,49.561,57.804,-0.05476,0.0096048,0.48226,-0.41595,2.7479,-0.37486,0.26475,596610000000,611300000000,102210000000,-0.14457,2.0877,512950000000,670320000000,-0.00083273,-0.0028658,0.012984,0.26391,2.6858,-0.0084854,0.0088033,-0.00020549,-0.00069103,0.003155,0.24198,2.8025,-0.0020805,0.0021047,26.33,26.19,4.8402,0.079644,2.0414,22.218,29.913,1.5552,1.1205,1.2185,1.0139,3.2766,0.672,2.234,119970000000,91770000000,99319000000,0.91507,3.0443,36657000000,185090000000,1528.2,1575.5,169.01,-0.2289,2.3174,1385.6,1638.8,1.2165E+021,1.1048E+021,2.9849E+020,0.38594,1.9965,9.4707E+020,1.4525E+021,21.015,20.905,1.3468,0.15991,2.1454,19.981,22.24,3.0791,2.918,1.4826,0.33255,2.1327,1.835,4.0155,47.008,48.383,5.5235,-0.80946,2.3854,43.554,51.751,0
1.8375E+021,1.8011E+021,1.2027E+020,1.0156,2.9735,1.7487E+021,1.8918E+021,33.564,33.127,1.271,1.2196,3.7937,32.84,34.117,134.44,133.81,3.9348,0.024904,2.0875,130.93,137.34,134.53,134.17,3.7909,0.38818,2.3858,131.81,136.54,61.338,60.97,2.5841,0.20024,1.9374,59.255,63.738,0.31009,0.30403,0.2102,-0.3525,3.1381,0.17833,0.46589,3277800000000,3199000000000,368140000000,1.0094,3.3074,3005400000000,3442000000000,-0.017931,-0.018173,0.0055474,0.19905,2.882,-0.021756,-0.014126,-0.0044609,-0.004405,0.0015298,0.088774,2.583,-0.0053865,-0.00336,147.14,146.09,13.629,1.0706,3.9043,138.11,153.05,13.619,13.574,4.0163,-0.24163,3.0192,11.086,16.52,638130000000,620280000000,255780000000,-0.13139,2.6838,473100000000,851130000000,1834.7,1803.7,149.37,0.68021,2.5923,1728.7,1911.8,7.5816E+021,7.6098E+021,5.8923E+020,0.11938,1.8637,7.0224E+021,8.0374E+021,23.662,23.595,0.73754,0.83172,4.3287,23.088,24.073,6.026,5.825,1.5642,0.84648,4.0394,4.819,6.966,238.62,239.07,7.9875,0.48439,3.0726,232.78,242.46,0
6.3247E+020,6.164E+020,6.8549E+019,0.7311,2.6064,5.8895E+020,6.6917E+020,30.241,30.27,0.62012,-0.28324,2.2696,29.846,30.73,134.1,133.82,3.6974,0.56808,2.6601,130.9,137.07,134.68,135.46,3.9472,-0.12819,2.1495,131.25,137.34,53.007,52.348,3.0513,0.94153,3.5262,51.028,54.614,0.48131,0.4671,0.49067,0.1999,3.2199,0.20608,0.80872,1101200000000,1127600000000,118530000000,0.056297,2.1855,984760000000,1189200000000,0.006672,0.0047323,0.013837,0.10591,2.7379,-0.0021216,0.016321,0.0015388,0.0011379,0.0033025,0.049096,3.0258,-0.00048169,0.0037772,48.1,48.428,4.8313,-0.024524,2.1269,44.003,51.544,2.9158,2.2545,2.3266,0.97338,3.567,0.986,4.4755,326690000000,266940000000,220630000000,0.9339,3.4994,163090000000,442190000000,1702.4,1694,113.61,0.10682,2.2984,1625.1,1792.3,2.4382E+021,2.3589E+021,3.3011E+020,0.67165,2.5525,2.207E+021,2.6396E+021,22.354,22.447,0.89855,-0.25309,2.3311,21.692,23.016,4.1908,4.0565,1.2311,0.33013,2.1315,3.088,5.194,77.261,76.277,4.4841,0.41602,1.7316,73.383,82.069,0
4.4877E+020,4.4643E+020,1.4775E+020,0.35249,2.0818,3.0386E+020,5.2625E+020,28.724,28.689,0.50504,0.28185,2.3835,28.337,29.128,131.8,132.38,5.0091,-0.2836,2.2681,128.16,135.08,133.11,132.77,5.4104,0.21011,2.2908,128.31,137.19,50.122,50.109,2.9837,-0.053888,2.3803,48.339,52.694,0.59893,0.55726,0.35146,0.41698,2.8503,0.34977,0.85623,770070000000,726410000000,282630000000,0.33424,1.8902,511630000000,1013500000000,0.032308,0.03441,0.011732,0.15834,2.6171,0.023377,0.039182,0.007302,0.0076977,0.0029671,0.50089,3.067,0.0050144,0.0084625,33.043,31.01,11.006,0.35843,1.9212,23.367,43.781,5.2738,4.667,1.9276,0.42684,2.4397,3.765,6.884,439600000000,395670000000,203930000000,0.483,2.6811,271620000000,592820000000,1404.3,1410.3,156.19,-0.53828,2.8248,1328.9,1511.1,1.508E+021,1.5619E+021,6.5571E+020,0.40552,2.1635,9.6767E+020,1.884E+021,20.734,20.966,1.7406,-0.34861,2.1596,19.628,22.416,2.7703,2.647,1.4425,0.33496,2.0469,1.615,4.04,47.189,51.827,8.7023,-0.41766,1.6634,38.659,55.187,0
8.3505E+021,8.5222E+021,3.9536E+020,-0.43032,1.5556,7.8913E+021,8.7156E+021,48.871,48.934,1.3079,0.012747,1.779,47.57,49.941,98.594,98.355,2.3839,1.0039,3.2946,96.946,99.489,98.153,97.556,2.2708,1.0959,3.3018,96.823,98.388,51.508,51.088,2.6585,0.39915,2.699,50.025,52.912,0.14769,0.13755,0.089619,0.25172,2.9522,0.092322,0.21273,12318000000000,12427000000000,487880000000,-0.055149,2.1622,11869000000000,12643000000000,0.018565,0.017984,0.0033536,0.5921,2.3491,0.015869,0.020739,0.0075617,0.0070707,0.0017589,0.71541,2.348,0.0060974,0.0087318,543.73,549.78,24.79,0.2289,2.2038,520.61,559.82,106.48,103.08,18.664,0.70058,2.6154,92.058,115.82,3379500000000,3248600000000,740180000000,0.43023,2.5659,2853200000000,3764500000000,8838.2,8604,468.58,0.51732,1.7426,8436.9,9273,1.6684E+023,1.6758E+023,2.0689E+021,-0.30621,1.6368,1.6473E+023,1.6854E+023,40.604,40.729,0.82466,-0.075439,1.8732,39.822,41.273,38.519,38.541,1.6129,-0.19786,1.7761,37.035,40.153,405.89,407.34,6.9149,-0.78597,3.0036,402.01,411.37,0
1.6102E+022,1.633E+022,1.0569E+021,-0.53356,2.0618,1.5492E+022,1.6989E+022,44.319,44.311,0.72803,-0.28474,2.6714,43.962,44.692,111.13,110.5,2.837,1.3434,4.0761,109.17,111.5,111.57,110.38,2.8321,1.1995,3.2921,109.54,113.01,55.121,54.797,2.3261,0.93032,3.3501,53.594,55.783,0.12323,0.15095,0.085502,-1.1005,3.6684,0.075572,0.18122,23950000000000,24562000000000,1725200000000,-1.1227,3.0928,23493000000000,25166000000000,-0.008697,-0.0082303,0.0023076,-0.37568,2.0499,-0.010715,-0.0069327,-0.0033289,-0.0031719,0.00083938,-0.49445,2.4035,-0.0039531,-0.0027443,1083.8,1109.3,80.921,-1.0473,3.2901,1055.7,1137.8,88.428,81.872,26.94,0.48764,2.0546,67.999,112.51,4624300000000,4625000000000,1548800000000,0.087185,2.0138,3299800000000,5927700000000,7530.6,7312.9,406.46,0.8458,2.3635,7253.8,7823.4,2.6168E+023,2.6238E+023,7.7662E+021,-0.60182,2.2812,2.5697E+023,2.6853E+023,36.452,36.537,0.40937,-0.69047,2.9593,36.172,36.764,29.299,29.281,1.1116,0.030597,2.3713,28.514,30.065,984.07,982.5,12.574,-0.013815,1.7344,973.2,995.99,0
1.5337E+022,1.5427E+022,5.9266E+020,0.10359,1.7191,1.4668E+022,1.5832E+022,52.996,53.068,0.66875,-0.6011,3.0542,52.733,53.457,83.337,83.333,1.932,-0.093974,1.5366,81.702,85.179,87.642,87.722,1.6039,-0.1132,1.7254,86.043,89.053,46.531,46.546,2.1977,0.037471,1.3641,44.184,48.834,0.30231,0.29149,0.071522,0.61923,2.9627,0.24038,0.34951,19251000000000,19397000000000,550160000000,-0.129,2.1061,18721000000000,19580000000000,-0.015902,-0.015869,0.0014666,0.16427,1.9502,-0.017177,-0.014665,-0.0081469,-0.008263,0.00081154,0.059515,1.4465,-0.0088999,-0.0073244,896.43,886.4,31.108,1.2263,3.6509,877.48,905.76,191.1,192.89,12.257,-0.3089,2.1602,180.73,201.31,3795400000000,3638200000000,922290000000,0.57621,2.7558,3141800000000,4575700000000,15283,15512,630.22,-0.26616,1.706,14664,15769,4.7715E+023,4.7643E+023,8.5876E+021,0.14644,1.4869,4.687E+023,4.8562E+023,46.583,46.679,0.58102,-0.63138,3.2193,46.382,46.898,49.926,50.269,1.1471,-0.90552,2.879,49.288,50.78,735.68,742.71,20.306,-0.35572,1.6567,718.32,752.65,0
1.9141E+022,2.0171E+022,2.1108E+021,-0.65604,1.9636,1.7744E+022,2.085E+022,35.56,35.425,0.73616,0.46978,2.0168,34.972,36.111,108.1,107.56,1.7481,0.78054,2.4356,106.76,109.19,107.98,107.64,1.8661,0.63043,2.5995,106.3,109.27,45.443,45.1,1.5865,0.79289,2.4921,44.376,46.154,0.29661,0.29888,0.070044,0.13007,3.0646,0.25196,0.32992,28607000000000,29181000000000,3037400000000,-0.40872,2.2148,26196000000000,30731000000000,-0.0047852,-0.0045465,0.0027665,-0.91171,3.412,-0.0056189,-0.0029319,-0.0014375,-0.0012892,0.00090225,-0.9823,3.3286,-0.0017661,-0.00080613,1266.2,1267.7,95.555,-0.4275,2.6701,1223.5,1333.9,43.424,41.855,21.727,0.50563,2.8542,29.13,54.215,5205100000000,5451600000000,1245600000000,-0.21573,2.7914,4143900000000,6159500000000,4554.6,4270.8,497.84,0.6435,1.9168,4122.8,4999.2,1.9274E+023,1.9569E+023,8.5306E+021,-0.80182,2.5886,1.8805E+023,1.9861E+023,29.897,30.04,0.56533,-0.28224,1.6749,29.371,30.415,16.392,16.493,1.5097,0.22719,1.8166,14.864,17.546,1057.5,1066.6,20.92,-0.52327,1.7265,1035.4,1075.2,0
1.6582E+020,1.824E+020,3.7015E+019,-1.806,5.8577,1.5549E+020,1.8923E+020,29.225,29.378,1.2275,-0.79782,2.748,28.475,30.387,136.23,132.93,13.945,-0.49642,3.705,131.14,145.01,136.08,132.73,13.714,-0.53754,3.2787,129.74,146.48,53.439,54.367,8.0799,-0.99777,4.7825,50.252,55.934,0.33951,0.39286,0.63496,-0.29932,2.5811,-0.051824,0.92239,247430000000,268830000000,59197000000,-1.6638,5.3387,227240000000,287950000000,0.014885,0.016735,0.014724,-0.24681,2.8247,0.0068866,0.02187,0.0042171,0.0049213,0.0040602,0.34106,3.1654,0.0018212,0.0053531,11.54,12.17,2.8485,-1.8877,6.4676,10.897,12.896,1.2888,1.2705,0.95833,0.8002,3.1344,0.506,1.672,78517000000,58522000000,60477000000,0.61868,2.1489,37667000000,140670000000,1740.5,1776.3,315.6,-0.78986,4.4672,1638.1,1879.5,6.1388E+020,6.923E+020,1.8513E+020,-1.3449,3.9234,5.3378E+020,7.1566E+020,21.578,21.179,1.5939,0.31695,2.0493,20.391,22.775,3.043,2.1865,2.3238,1.1089,2.99,1.509,4.527,15.036,16.279,4.4285,-0.8791,3.0728,11.626,18.533,0
